BEN_CLASS,IR_MLID,IR_MLNAME,IR_Lat,IR_Long,ASSESS_ID,AU_NAME,R3172ParameterName,BeneficialUse,AssessCat
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,"Temperature, water",2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,"Temperature, water",3A,FS
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,"Temperature, water",4,NA
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5941900,YANKEE MEADOWS RES 01,37.75302902,-112.7732774,UT-L-16030006-017_00,Yankee Meadow Reservoir,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Minimum Dissolved Oxygen,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Minimum Dissolved Oxygen,4,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,pH,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,"Temperature, water",2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,"Temperature, water",3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,"Temperature, water",4,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5941910,BOWERY CK AB YANKEE MEADOWS RES,37.74775906,-112.7713357,UT16030006-004_00,Parowan Creek,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5943240,NINE MILE RES AB DAM 01,39.17162424,-111.7140903,UT-L-16030004-001_00,Ninemile Reservoir,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Aluminum,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,DO-temperature habitat profile width,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,DO-temperature habitat profile width,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,DO-temperature habitat profile width,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,pH,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5944100,REXS RES 01,38.78802099,-111.775474,UT-L-16030003-016_00,Rex Reservoir,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Aluminum,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Minimum Dissolved Oxygen,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Minimum Dissolved Oxygen,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Minimum Dissolved Oxygen,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,pH,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,"Temperature, water",2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,"Temperature, water",3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,"Temperature, water",4,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5944110,LOST CK AB REXS RES,38.78585835,-111.7700046,UT16030003-010_00,Lost Creek3-Salina,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Aluminum,3A,idE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,pH,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5944950,BARNEY LAKE 01,38.48442473,-112.08714,UT-L-16030003-005_00,Barney Lake,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Aluminum,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,DO-temperature habitat profile width,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,DO-temperature habitat profile width,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,DO-temperature habitat profile width,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,pH,3A,NS
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5945040,MANNING MEADOW RESERVOIR 001,38.48617458,-112.072307,UT-L-16030003-006_00,Manning Meadow Reservoir,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Aluminum,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,DO-temperature habitat profile width,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,DO-temperature habitat profile width,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,DO-temperature habitat profile width,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,pH,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945620,LOWER BOX CK RES 01,38.48053935,-111.9843583,UT-L-16030002-005_00,Lower Box Creek Reservoir,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Aluminum,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Ammonia,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Arsenic,3A,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Arsenic,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,DO-temperature habitat profile width,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,DO-temperature habitat profile width,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,DO-temperature habitat profile width,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Minimum Dissolved Oxygen,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Minimum Dissolved Oxygen,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Minimum Dissolved Oxygen,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,pH,2B,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,pH,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,pH,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,"Temperature, water",2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,"Temperature, water",3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,"Temperature, water",4,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Total Dissolved Solids,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Total Dissolved Solids,3A,NA
"2B,3A,4",UTAHDWQ_WQX-5945770,KOOSHAREM RES AB DAM 01,38.59191923,-111.8468594,UT-L-16030002-011_00,Koosharem Reservoir,Total Dissolved Solids,4,idNE
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Aluminum,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Aluminum,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Aluminum,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Ammonia,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Ammonia,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Ammonia,4,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Arsenic,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Arsenic,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Arsenic,4,FS
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Minimum Dissolved Oxygen,2B,NA
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Minimum Dissolved Oxygen,3A,FS
"2B,3A,4",UTAHDWQ_WQX-5945800,BOOBE HOLE CREEK AB KOOSHAREM RESERVOIR,38.61385875,-111.8374116,UT16030002-001_00,Otter Creek-4,Minimum Dissolved Oxygen,4,NA
